url,Title,Category,Categories,Authors,Price NIS,Price USD,Year,Synopsis,Synopsis Length,StarRating,NumberOfReviews,Language,Format,Dimensions,Dimensions unit,Weight,Weight Unit,ISBN,IsExpensive,NumberOfAuthors
https://www.bookdelivery.com/il-en/book-jojo-s-bizarre-adventure-part-1-phantom-blood-vol-1/9781421578798/p/48390450,"Jojo's Bizarre Adventure: Part 1--Phantom Blood, Vol. 1-","Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: inspired by or adapted from non-book works, Graphic novels / comics: fantasy, esotericism",Hirohiko Araki,28.0,9.31,2015.0,"""Jojo's Bizarre Adventure: Part 1--Phantom Blood, Vol. 1- "" A multigenerational tale of the heroic Joestar family and their never-ending battle against evil! The legendary Shonen Jump series, now available in English for the first time, in a deluxe edition featuring color pages and newly drawn cover art! JoJo's Bizarre Adventure is a groundbreaking manga famous for its outlandish characters, wild humor and frenetic battles. A multigenerational tale of the heroic Joestar family and their never-ending battle against evil! Young Jonathan Joestar's life is forever changed when he meets his new adopted brother, Dio. For some reason, Dio has a smoldering grudge against him and derives pleasure from seeing him suffer. But every man has his limits, as Dio finds out. This is the beginning of a long and hateful relationship!",826,,0,English,Hardcover,"21.1, 15.0, 2.5",cm,0.47.,kg,9781421578798,0,1
https://www.bookdelivery.com/il-en/book-chainsaw-man-vol-7/9781974720965/p/53969344,"Chainsaw Man, Vol. 7","Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: fantasy, esotericism, Graphic novels / comics: humorous",Tatsuki Fujimoto,28.0,9.31,2021.0,"""Chainsaw Man, Vol. 7"" Broke young man + chainsaw demon = Chainsaw Man! Denji was a small-time devil hunter just trying to survive in a harsh world. After being killed on a job, he is revived by his pet devil Pochita and becomes something new and dangerous--Chainsaw Man! Denji's gotten too famous! After a news program broadcasts Chainsaw Man's heroics, the whole world now wants in on the action! Can Denji's new protection detail keep him safe from all the talented assassins that have assembled in Japan to take him down?!",526,,0,English,Paperback,"19.1, 12.4, 1.8",cm,0.20.,kg,9781974720965,0,1
https://www.bookdelivery.com/il-en/book-east-of-west-the-end-times-compendium/9781534328297/p/63829833,East of West: The end Times Compendium,"Graphic Novels, Comic Books, Cartoons",Graphic novels and comics: types,"Jonathan Hickman, Nick Dragotta",28.0,9.31,,"""East of West: The end Times Compendium"" Collecting all ten volumes of the critically acclaimed, New York Times bestselling series into one massive paperback. This is the world. It is not the one we wanted, but it is the one we deserve. The Four Horsemen of the Apocalypse roam the Earth, signaling the End Times for humanity, and our best hope for life, lies in DEATH.  This compendium tells the entire story of the epic sci-fi/western EAST OF WEST by writer JONATHAN HICKMAN and artist NICK DRAGOTTA.  Collects EAST OF WEST #1-45.",532,,0,English,Paperback,,,,gr,9781534328297,0,2
https://www.bookdelivery.com/il-en/book-witch-hat-atelier-9/9781646514472/p/54242921,Witch hat Atelier 9,"Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: fantasy, esotericism",Kamome Shirahama,28.0,9.31,,"""Witch hat Atelier 9"" A beautifully-illustrated story about a girl who longs for magic in her life and learns that, on the inside, she already is what she wishes she could be. This lushly-drawn story has won an Eisner Award and a Harvey Award, and was voted one of the top 10 manga of the year in 2018 by the Japanese manga industry. AT THE BORDERLINE With their magic contraptions in hand, Coco and her friends head to Ezrest for the annual festival, Silver Eve! The cobblestone streets of the crown city are lined with vibrant tents, and visitors from across the land partake in reunions and greetings anew. Here, witches, royals, the Knights Moralis, and even the Three Wise converge--each party carrying with them their private motivations and powerful histories. However, the bright lights and merriment lure in the uninvited as well...",841,,0,English,Paperback,"20.8, 14.8, 1.4",cm,0.21.,kg,9781646514472,0,1
https://www.bookdelivery.com/il-en/book-berserk-deluxe-volume-9/9781506717920/p/53963346,Berserk Deluxe Volume 9,"Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: inspired by or adapted from non-book works, Graphic novels / comics: horror, Graphic novels / comics: fantasy, esotericism","Kentaro Miura, Duane Johnson",28.0,9.31,2021.0,"""Berserk Deluxe Volume 9 "" The acclaimed adult horror manga is now in presented in deluxe hardcover editions in the original oversized serialization format. Though Guts the Black Swordsman lies near death from battling the dragon knight Grunbeld and his demonic legion, the witch Schierke has a dangerous tool to put Guts back in the fight: the unholy Berserker Armor. But the accursed shell unleashes its host's inner demons, which might send the tormented Guts into eternal darkness! Collects Berserk volumes 25-27, including three fold-out color posters.",557,4.63,8,English,Hardcover,"28.0, 16.3, 4.9",cm,1.78.9781506717920,kg,9781506717920,0,2
https://www.bookdelivery.com/il-en/book-one-piece-vol-31-includes-vols-91-92-93/9781974721139/p/53536245,"One Piece , Vol. 31: Includes Vols. 91, 92 & 93","Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: inspired by or adapted from non-book works, Graphic novels / comics: action and adventure, Graphic novels / comics: fantasy, esotericism",Eiichiro Oda,28.0,9.31,2021.0,"""One Piece , Vol. 31: Includes Vols. 91, 92 & 93 "" Join Monkey D. Luffy and his swashbuckling crew in their search for the ultimate treasure, the One Piece. As a child, Monkey D. Luffy dreamed of becoming King of the Pirates. But his life changed when he accidentally ate the Gum-Gum Fruit, an enchanted Devil Fruit that gave him the ability to stretch like rubber. Its only drawback? He'll never be able to swim again--a serious handicap for an aspiring sea dog! Years later, Luffy sets off on his quest to find the ""One Piece,"" said to be the greatest treasure in the world... ADVENTURE IN THE LAND OF WANO Luffy's just landed in Wano and he's already lost his crew! An isolated country of samurai with mysterious customs, Wano's ruled over by Kaido, captain of the Beast Pirates, known as the strongest creature in the world. Naturally, Luffy picks a fight with him--but without his Straw Hat Crew to back him up, will the rubber wonder make it out alive?",958,,0,English,Paperback,"19.1, 13.0, 3.6",cm,0.36.,kg,9781974721139,0,1
https://www.bookdelivery.com/il-en/book-goodbye-eri/9781974738939/p/54414027,"Goodbye, eri","Graphic Novels, Comic Books, Cartoons","American/british style comic books and graphic novels, Manga and asian style comics, Graphic novels / comics: horror, Graphic novels / comics: school or university life",Tatsuki Fujimoto,28.0,9.31,,"""Goodbye, eri "" An explosive story from the mad genius behind Chainsaw Man and Look Back! Young filmmaker Yuta contemplates suicide after the death of his mother, but a chance meeting with a mysterious girl will alter his life in an explosive way. From the mad genius behind Chainsaw Man and Look Back comes a new story about coping with loss. Yuta's moviemaking career started with a request from his mother to record her final moments. After her death, Yuta meets a mysterious girl named Eri, who takes his life in new directions. The two begin creating a movie together, but Eri is harboring an explosive secret.",615,5.0,3,English,Paperback,,,,gr,9781974738939,0,1
https://www.bookdelivery.com/il-en/book-ultimate-spider-man-by-jonathan-hickman-vol-1-married-with-children/9781302957292/p/56167207,Ultimate Spider-Man by Jonathan Hickman Vol. 1: Married with Children,"Graphic Novels, Comic Books, Cartoons","Graphic novels / comics: superheroes and supervillains, Graphic novels / comics: science fiction, Graphic novels / comics: fantasy, esotericism","Jonathan Hickman, Marco Checchetto",28.0,9.31,,"""Ultimate Spider-Man by Jonathan Hickman Vol. 1: Married with Children"" The most surprising Spider-Man story of the 21st century, taking Peter Parker in a whole new direction! Visionary writer Jonathan Hickman (HOUSE OF X/POWERS OF X) and acclaimed artist Marco Checchetto (DAREDEVIL) unite to bring you a bold new take on Spider-Man, at the dawn of the reimagined Ultimate Universe! After the events of ULTIMATE INVASION, the world needs a hero...step forward, Peter Parker! But this is an older, wiser web-slinger -- one who balances his costumed duties with his responsibilities as a husband and a father. That's right, Peter and Mary Jane are married with kids! The stakes have never been higher -- and as Spider-Man faces his first super villain, J. Jonah Jameson's quest to uncover who is really pulling the strings of this new Ultimate Universe leads to a shocking revelation! Plus, New York City welcomes its newest hero...the Green Goblin! COLLECTING: Ultimate Spider-Man (2024) 1-6",991,,0,English,Paperback,,,,gr,9781302957292,0,2
https://www.bookdelivery.com/il-en/book-chainsaw-man-vol-11-11/9781974727117/p/54208092,"Chainsaw Man, Vol. 11 (11)","Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: fantasy, esotericism, Graphic novels / comics: humorous",Tatsuki Fujimoto,28.0,9.31,2022.0,"""Chainsaw Man, Vol. 11 (11) "" Broke young man + chainsaw demon = Chainsaw Man! Denji was a small-time devil hunter just trying to survive in a harsh world. After being killed on a job, he is revived by his pet devil Pochita and becomes something new and dangerous--Chainsaw Man! Chainsaw Man has escaped Makima's attempts to control him so far, but she now reveals the full extent of her plans. Denji will need the help of his remaining friends if he is to have any chance of defeating Makima in their final confrontation!",522,,0,English,Paperback,"19.3, 12.7, 1.8",cm,0.19.,kg,9781974727117,0,1
https://www.bookdelivery.com/il-en/book-jojo-s-bizarre-adventure-part-1-phantom-blood-vol-3-3/9781421578811/p/48391527,"Jojo'S Bizarre Adventure: Part 1--Phantom Blood, Vol. 3 (3)","Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: inspired by or adapted from non-book works, Graphic novels / comics: fantasy, esotericism",Hirohiko Araki,28.0,9.31,2015.0,"""Jojo'S Bizarre Adventure: Part 1--Phantom Blood, Vol. 3 (3) "" A multigenerational tale of the heroic Joestar family and their never-ending battle against evil! The legendary Shonen Jump series, now available in English for the first time, in a deluxe edition featuring color pages and newly drawn cover art! JoJo's Bizarre Adventure is a groundbreaking manga famous for its outlandish characters, wild humor and frenetic battles. A multigenerational tale of the heroic Joestar family and their never-ending battle against evil! The conclusion of the Phantom Blood Arc! Jonathan Joestar and his mentor Zeppelli continue their pursuit of the villainous vampire, Dio! But to get to him, they must first face down his murderous henchmen! In battle after bloody battle, JoJo and Zeppeli are pushed to their limits and beyond!",821,,0,English,Hardcover,"21.6, 15.7, 2.8",cm,0.54.,kg,9781421578811,0,1
https://www.bookdelivery.com/il-en/book-invincible-the-ultimate-collection-vol-2/9781582405940/p/1787031,"Invincible: The Ultimate Collection, Vol. 2","Graphic Novels, Comic Books, Cartoons",Graphic novels / comics: superheroes and supervillains,"Robert Kirkman, Ryan Ottley, Bill Crabtree",28.0,9.31,2017.0,"""Invincible: The Ultimate Collection, Vol. 2 "" In the aftermath of Mark's revelation concerning his father, he's forced to pick up the pieces of his life and carry on. The Ultimate Collection, Vol. 2 collects Invincible's struggle to become his own man, to stand on his own and live his own life. This is a can't-miss for any Invincible fan and a perfect addition to any bookshelf. From visionary creators Robert Kirkman (The Walking Dead), Cory Walker (Science Dog), and Ryan Ottley (Amazing Spider-Man).",505,,0,English,Hardcover,"29.2, 18.5, 2.7",cm,1.30.1582405948,kg,9781582405940,0,3
https://www.bookdelivery.com/il-en/book-chainsaw-man-vol-2/9781974709946/p/53865660,"Chainsaw Man, Vol. 2","Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: fantasy, esotericism, Graphic novels / comics: humorous",Tatsuki Fujimoto,28.0,9.31,2020.0,"""Chainsaw Man, Vol. 2 "" Broke young man + chainsaw demon = Chainsaw Man! Denji was a small-time devil hunter just trying to survive in a harsh world. After being killed on a job, he is revived by his pet devil Pochita and becomes something new and dangerous--Chainsaw Man! In order to achieve the greatest goal in human history--to touch a boob--Denji will risk everything in a fight against the dangerous Bat Devil. But will getting what he wants actually make him happy...?",475,,0,English,Paperback,"19.3, 12.7, 1.8",cm,0.18.,kg,9781974709946,0,1
https://www.bookdelivery.com/il-en/book-berserk-deluxe-volume-10/9781506727547/p/53675665,Berserk Deluxe Volume 10,"Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: inspired by or adapted from non-book works","Kentaro Miura, Duane Johnson",28.0,9.31,2020.0,"""Berserk Deluxe Volume 10 "" The GOAT adult horror manga continues in deluxe oversized hardcover editions. Guts and his companions have finally arrived at the sea, but their respite is short-lived as bloodthirsty beasts possessed by malefic Kushan sorcery emerge from the surf. Guts must again don the Berserker Armor to give his troupe any hope of survival, but the accursed shell threatens his very soul . . . and the lives of his comrades! Collects Berserk Volumes 28-30, including three fold-out color posters. ""Berserk is finally given the treatment fans have longed for.""--Adventures In Poor Taste ""The series more than lives up to its title.""--Comics Buyer's Guide ""The best manga ever.""--Toyfare",702,5.0,6,English,Hardcover,"26.3, 18.6, 4.8",cm,1.75.9781506727547,kg,9781506727547,0,2
https://www.bookdelivery.com/il-en/book-the-boys-omnibus-vol-3/9781524110031/p/52173129,The Boys Omnibus Vol. 3,"Graphic Novels, Comic Books, Cartoons","Graphic novels / comics: inspired by or adapted from non-book works, Graphic novels / comics: superheroes and supervillains","Garth Ennis, Darick Robertson, John McCrea",28.0,9.31,2019.0,"""The Boys Omnibus Vol. 3 "" Includes both volumes 5 & 6 of this acclaimed series in one volume.  An evil so profound it threatens all mankind! The mightiest heroes on the planet uniting to defend us all! A secret crisis of such utter finality that a countdown to civil or infinite war seems unavoidable! But have you ever wondered what really happens during Crossovers? The Seven, Payback, Teenage Kix, Fantastico, and every other superhero on Earth team up for an annual event like no other - and where the superheroes go, can a certain ""five complications and a dog"" be far behind? But as the fun and games begin, it seems our heroes have set their sights on bigger game than usual.  You can only maim and murder so many superheroes before someone decides to do something about it, and in The Boys' case that means Payback - a superteam of unimaginable power, second only to the mighty Seven. Pulping teenage supes is one thing, but how will our heroes fare against Soldier Boy, Mind-Droid, Swatto, the Crimson Countess, and the Nazi juggernaut known as Stormfront? Blood flies and bones shatter, as Butcher and company meet fire with fire.",1141,,0,English,Paperback,"25.7, 16.8, 1.8",cm,0.68.,kg,9781524110031,0,3
https://www.bookdelivery.com/il-en/book-witch-hat-atelier-12/9798888770795/p/56157444,Witch Hat Atelier 12,"Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: fantasy, esotericism",Kamome Shirahama,28.0,9.31,,"""Witch Hat Atelier 12"" A beautifully-illustrated story about a girl who longs for magic in her life and learns that, on the inside, she already is what she wishes she could be. This lushly-drawn story has won an Eisner Award and a Harvey Award, and was voted one of the top 10 manga of the year in 2018 by the Japanese manga industry. THE PRICE OF KNOWLEDGE As the new trial comes to an end, one of Coco's rewards from Beldaruit the Wise is the story of Qifrey's past and how he came to desire the mysteries of magic. Feeling a connection with her own desire to save her mother, Coco departs for the source of all answers: the Tower of Tomes. But it is a perilous journey to make on her own, and the secrets held within could sway even the most virtuous of witches...",767,,0,English,Paperback,"20.9, 14.9, 1.7",cm,0.23.,kg,9798888770795,0,1
https://www.bookdelivery.com/il-en/book-nightwing-1-leaping-into-the-light/9781779516992/p/54283531,Nightwing 1: Leaping Into the Light,"Graphic Novels, Comic Books, Cartoons","Graphic novels / comics: crime, mystery and suspense, Graphic novels / comics: superheroes and supervillains","Tom Taylor, Bruno Redondo",28.0,9.31,,"""Nightwing 1: Leaping Into the Light "" Writer Tom Taylor (Superman: Son of Kal-El, Dark Knights of Steel) and artist Bruno Redondo (Injustice) take Dick Grayson back to basics. Can Nightwing, the heart of the DC Universe, stop a new criminal who literally collects hearts from the city's citizens? Nightwing is back--and his drive to keep Blüdhaven safe has never been stronger! But his adoptive city has elected a new mayor with the last name Zucco. When Nightwing enlists Batgirl's help in investigating the politician bearing the same name as the man who murdered his parents, she unearths details that will shock and fundamentally change the hero. Dick Grayson's big heart has protected those persecuted by bullies in his youth, combated evil alongside Batman as Robin, and pledged his newly inherited wealth to enriching Blüdhaven as Nightwing. His kindness and generosity have always guided his life. But now a new villain stalks the back alleys, removing the hearts of the city's most vulnerable. Who is this terrifying new menace named Heartless, and will he be able to resist plucking out the biggest heart in all of Blüdhaven? Collected in this Infinite Frontier Nightwing evolution are issues #78-83.",1211,,0,English,Paperback,,,,gr,9781779516992,0,2
https://www.bookdelivery.com/il-en/book-witch-hat-atelier-13/9798888773307/p/61965710,Witch Hat Atelier 13,"Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: fantasy, esotericism",Kamome Shirahama,28.0,9.31,2025.0,"""Witch Hat Atelier 13"" A beautifully-illustrated story about a girl who longs for magic in her life and learns that, on the inside, she already is what she wishes she could be. This lushly-drawn story has won an Eisner Award and a Harvey Award, and was voted one of the top 10 manga of the year in 2018 by the Japanese manga industry. A beautifully-illustrated story about a girl who longs for magic in her life and learns that, on the inside, she already is what she wishes she could be. This lushly-drawn story has won an Eisner Award and a Harvey Award, and was voted one of the top 10 manga of the year in 2018 by the Japanese manga industry. CROSSING PATHS The true mastermind responsible for the havoc in Ezrest is subdued at last, but not without exacting a heavy price on Coco. She is still eager to rejoin the search for Custas, and fortunately Beldaruit knows just the spell to allow her to do so without worrying Qifrey. Meanwhile, the other witches are called to where they are most needed in the aftermath. As strings of fate never meant to interact are further entangled, the starlight reveals society’s true nature.",1130,,0,English,Paperback,,,0.37.,kg,9798888773307,0,1
https://www.bookdelivery.com/il-en/book-death-note-black-edition-3/9781421539669/p/4360823,death note black edition 3,"Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: fantasy, esotericism","Tsugumi Ōba, Takeshi Obata",28.0,9.31,2011.0,"""death note black edition 3"" Killer 2-for-1 value on hit thriller Death Note! Light Yagami is an ace student with great prospects--and he's bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by rogue Shinigami death god. Any human whose name is written in the notebook dies, and now Light has vowed to use the power of the Death Note to rid the world of evil. But when criminals begin dropping dead, the authorities send the legendary detective L to track down the killer. With L hot on his heels, will Light lose sight of his noble goal...or his life? Contains Volumes 5 and 6 of Death Note! Light Yagami is an ace student with great prospects--and he's bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami death god. Any human whose name is written in the notebook dies, and now Light has vowed to use the power of the Death Note to rid the world of evil. Will Light's noble goal succeed, or will the Death Note turn him into the very thing he fights against?",1064,,0,English,Paperback,"21.3, 14.2, 3.8",cm,0.47.,kg,9781421539669,0,2
https://www.bookdelivery.com/il-en/book-vagabond-vizbig-edition-vol-4/9781421522463/p/2703912,"Vagabond (Vizbig Edition), Vol. 4","Graphic Novels, Comic Books, Cartoons","American/british style comic books and graphic novels, Manga and asian style comics, Graphic novels / comics: action and adventure, Graphic novels / comics: historical",Takehiko Inoue,28.0,9.31,2009.0,"""Vagabond (Vizbig Edition), Vol. 4 "" Three volumes in one! A prestige treatment of Inoue's epic samurai series with bonus content, color pages, storyboard samples and more! Real-life figure Miyamoto Musashi was the most celebrated samurai of all time. The quintessential warrior-philosopher, Musashi authored A Book of Five Rings, a classic treatise in the canon of world philosophy and military strategy. But the path to enlightenment is an endless journey, and to get there through violent means--by way of the sword--makes mere survival an even greater challenge. Musashi endeavors to take on sword master Yagyū Sekishūsai, a man recognized by many to be the greatest swordsman of his time. But with Sekishūsai far past his prime, does Musashi truly believe that killing a seemingly helpless old man in his sleep will take him further along the path?",853,5.0,4,English,Paperback,"22.4, 15.2, 4.6",cm,1.11.1421522462,kg,9781421522463,0,1
https://www.bookdelivery.com/il-en/book-moriarty-the-patriot-vol-7-volume-7/9781974720866/p/54119028,"Moriarty the Patriot, Vol. 7: Volume 7","Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: inspired by or adapted from non-book works, Graphic novels / comics: crime, mystery and suspense, Graphic novels / comics: historical","Ryosuke Takeuchi, Arthur Conan Doyle, Hikaru Miyoshi",28.0,9.31,2022.0,"""Moriarty the Patriot, Vol. 7: Volume 7 "" The untold story of Sherlock Holmes' greatest rival, Moriarty! Before he was Sherlock's rival, Moriarty fought against the unfair class caste system in London by making sure corrupt nobility got their comeuppance. But even the most well-intentioned plans can spin out of control--will Moriarty's dream of a more just and equal world turn him into a hero...or a monster? There's a serial killer on the loose in the poverty-stricken East End of London that the citizens are calling Jack the Ripper. An old friend of William Moriarty asks him to get to the bottom of the situation, but time is running out. Terrified of Jack the Ripper, the people of the East End try to take matters into their own hands, and their civil unrest threatens to break into a riot when Scotland Yard tries to stop them! Will William be able to bring peace and order back to the people and capture the criminal? Or could there be more than one Jack the Ripper?",977,,0,English,Paperback,"18.8, 12.6, 1.8",cm,0.16.,kg,9781974720866,0,3
https://www.bookdelivery.com/il-en/book-scott-pilgrim-color-collection-box-set/9781620105917/p/52071946,Scott Pilgrim Color Collection box set,"Graphic Novels, Comic Books, Cartoons","Graphic novels / comics: romance, Graphic novels / comics: humorous","O'malley, Bryan Lee",28.0,9.31,2019.0,"""Scott Pilgrim Color Collection box set "" The New York Times bestselling series, and basis for the movie Scott Pilgrim vs. The World,  is now available in a new full-color softcover format!  This Color Collection Box Set collects all six volumes of the award-winning series in three massive books that might wreak havoc on your bookshelf. But the memories will be worth it! Laugh as slacker Scott Pilgrim tries and sometimes fails to get his life together and win the heart of the literal girl of his dreams, Ramona Flowers! Cry when things look bleak for our heroes! Make a confused face at the countless Canadian references! (Unless you live in Canada already.) The perfect gift for a Scottoholic--or for anyone discovering the bestselling series for the first time.",768,5.0,5,English,Paperback,"24.1, 15.7, 9.7",cm,2.79.,kg,9781620105917,0,2
https://www.bookdelivery.com/il-en/book-berserk-deluxe-edition-hc-06/9781506715230/p/53473760,Berserk Deluxe Edition hc 06,"Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: inspired by or adapted from non-book works, Graphic novels / comics: horror, Graphic novels / comics: fantasy, esotericism","Kentaro Miura, Duane Johnson",28.0,9.31,2020.0,"""Berserk Deluxe Edition hc 06 "" An adult fantasy/horror epic of monumental proportions, Kentaro Miura's Berserk is now offered at its original published size in handsome deluxe hardcover editions each collecting three volumes of the acclaimed manga series. Marked with the unholy Brand of Sacrifice that draws the damned to him, Guts the Black Swordsman battles the minions of Hell that thwart his search for Casca, his former captain and lover. But Casca, too, is marked with the Brand, and Guts must find her before the legions of the abyss do! Collects Berserk volumes 16-18.",578,5.0,6,English,Hardcover,"25.9, 18.5, 5.1",cm,1.84.,kg,9781506715230,0,2
https://www.bookdelivery.com/il-en/book-villains-are-destined-to-die-vol-4/9798400900464/p/55733009,"Villains Are Destined to Die, Vol. 4","Graphic Novels, Comic Books, Cartoons","Graphic novels / comics: fantasy, esotericism, Graphic novels / comics: romance","Gwon Gyeoeul, David Odell, Suol",28.0,9.31,,,0,,0,English,Paperback,"21.0, 14.9, 1.6",cm,0.44.,kg,9798400900464,0,3
https://www.bookdelivery.com/il-en/book-invincible-complete-library-hardcover-vol-6/9781534327764/p/56569411,Invincible Complete Library Hardcover Vol. 6,"Graphic Novels, Comic Books, Cartoons","Graphic novels / comics: inspired by or adapted from non-book works, Graphic novels / comics: superheroes and supervillains","Robert Kirkman, Ryan Ottley",28.0,9.31,,"""Invincible Complete Library Hardcover Vol. 6"" NOW A HIT ANIMATED SERIES ON PRIME VIDEO! Collects the INVINCIBLE: ULTIMATE COLLECTION Volumes 11 & 12 into one massive slipcased tome that's over 600 pages of pure Invincible goodness! This is a can't-miss for any Invincible fan and a perfect addition to any reinforced, sturdy bookshelf. Every single story has been leading up to this stunning conclusion, and when it's over... Mark Grayson's story is over.  Collects INVINCBLE: ULTIMATE COLLECTION Vol. 11 (INVINCIBLE #121-132) and INVINCIBLE: ULTIMATE COLLECTION Vol. 12 (INVINCIBLE #133-144)",593,,0,English,Hardcover,,,1.55.,kg,9781534327764,0,2
https://www.bookdelivery.com/il-en/book-transformers-vol-1/9781534398177/p/55757704,Transformers Vol. 1,"Graphic Novels, Comic Books, Cartoons",Graphic novels and comics: types,Daniel Warren Johnson,28.0,9.31,2024.0,"""Transformers Vol. 1"" THE TRANSFORMERS JOIN THE ENERGON UNIVERSE! Optimus Prime was supposed to have led the Autobots to victory. Instead, the fate of Cybertron is unknown, and his allies have crash-landed far from home, alongside their enemies—the Decepticons. As these titanic forces renew their war on Earth, one thing is immediately clear: the planet will never be the same. New alliances are struck. Battle lines are redrawn. And humanity’s only hope of survival is Optimus Prime. Superstar creator Daniel Warren Johnson (Do a Powerbomb, Wonder Woman: Dead Earth), alongside showrunner Robert Kirkman (The Walking Dead, Invincible), reimagines Hasbro’s robots in disguise for a brand-new generation.",704,,0,English,Paperback,,,,gr,9781534398177,0,1
https://www.bookdelivery.com/il-en/book-my-hero-academia-vol-4/9781421585116/p/48419218,"My Hero Academia, Vol. 4","Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: inspired by or adapted from non-book works, Graphic novels / comics: superheroes and supervillains",Kohei Horikoshi,28.0,9.31,2016.0,"""My Hero Academia, Vol. 4 "" Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy. What would the world be like if 80 percent of the population manifested superpowers called ""Quirks""? Heroes and villains would be battling it out everywhere! Being a hero would mean learning to use your power, but where would you go to study? The Hero Academy of course! But what would you do if you were one of the 20 percent who were born Quirkless? The U.A. High sports festival is a chance for the budding heroes to show their stuff and find a superhero mentor. The students have already struggled through a grueling preliminary round, but now they have to team up to prove they're capable of moving on to the next stage. The whole country is watching, and so are the shadowy forces that attacked the academy...",837,,0,English,Paperback,"19.1, 12.7, 1.5",cm,0.18.,kg,9781421585116,0,1
https://www.bookdelivery.com/il-en/book-house-of-m/9780785117216/p/1776788,House of m,"Graphic Novels, Comic Books, Cartoons",Graphic novels / comics: superheroes and supervillains,"Brian Michael Bendis, Olivier Coipel",28.0,9.31,2006.0,"""House of m "" The Avengers and the X-Men are faced with a common foe that becomes their greatest threat: Wanda Maximoff. The Scarlet Witch is out of control, and the fate of the entire world is in her hands.",207,4.67,3,English,Paperback,"25.4, 16.5, 1.3",cm,0.39.0785117210,kg,9780785117216,0,2
https://www.bookdelivery.com/il-en/book-jojo-s-bizarre-adventure-part-2-battle-tendency-vol-1/9781421578828/p/48392074,"Jojo's Bizarre Adventure: Part 2--Battle Tendency, Vol. 1","Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: inspired by or adapted from non-book works, Graphic novels / comics: horror, Graphic novels / comics: fantasy, esotericism",Hirohiko Araki,28.0,9.31,2015.0,"""Jojo's Bizarre Adventure: Part 2--Battle Tendency, Vol. 1"" A multigenerational tale of the heroic Joestar family and their never-ending battle against evil! JoJo's Bizarre Adventure is a groundbreaking manga famous for its outlandish characters, wild humor and frenetic battles. A multigenerational tale of the heroic Joestar family and their never-ending battle against evil! The beginning of the Battle Tendency Arc! The Joestar family is called upon to do battle against evil again! This time, it's Joseph Joestar, the grandson of Jonathan Joestar! And his enemies are more powerful and diabolical than ever! Behold! The terror of the Pillar Men!",650,5.0,2,English,Hardcover,"21.1, 15.2, 3.3",cm,0.61.,kg,9781421578828,0,1
https://www.bookdelivery.com/il-en/book-witch-hat-atelier-5/9781632369291/p/52037699,Witch hat Atelier 5,"Graphic Novels, Comic Books, Cartoons","Manga and asian style comics, Graphic novels / comics: action and adventure, Graphic novels / comics: fantasy, esotericism",Kamome Shirahama,28.0,9.31,2020.0,"""Witch hat Atelier 5 "" A beautifully-illustrated story about a girl who longs for magic in her life and learns that, on the inside, she already is what she wishes she could be. Reminiscent of Studio Ghibli, this lushly-drawn story was voted one of the top 10 manga of the year in 2018 by the Japanese manga industry. BELLY OF THE BEAST Peril abounds as the witches of Qifrey's atelier continue their trials! In the depths of the Serpentback Cave, a brimmed cap casts its murky shadow upon Qifrey and his apprentices. The brimmed cap's dark magic has transformed Euini into a wild beast, and Coco, Tetia, and a critically injured Qifrey find themselves surrounded by the venomous stares of the cursed Romonons. In the face of doom, these witches must once again find a path to safety using their wits and their unique qualities, but will that be enough as they battle against a powerful new enemy who doesn't play by the rules?",926,,0,English,Paperback,"20.8, 15.0, 1.5",cm,0.23.,kg,9781632369291,0,1
